AUN,School Number,County,District Name,School Name,Subject,Group,Grade,Number Scored,Percent Advanced,Percent Proficient,Percent Basic,Percent Below Basic
118403207,000005151,LUZERNE,HAZLETON AREA CAREER CENTER,HAZLETON AREA CAREER CENTER,Biology,All Students,11,4,,,,
118403207,000005151,LUZERNE,HAZLETON AREA CAREER CENTER,HAZLETON AREA CAREER CENTER,Biology,Historically Underperforming,11,4,,,,
118403207,000005151,LUZERNE,HAZLETON AREA CAREER CENTER,HAZLETON AREA CAREER CENTER,Literature,All Students,11,3,,,,
118403207,000005151,LUZERNE,HAZLETON AREA CAREER CENTER,HAZLETON AREA CAREER CENTER,Literature,Historically Underperforming,11,3,,,,
118403302,000007348,LUZERNE,HAZLETON AREA SD,HAZLETON AREA HS,Algebra I,All Students,11,716,11.2,28.9,40.8,19.1
118403302,000007348,LUZERNE,HAZLETON AREA SD,HAZLETON AREA HS,Algebra I,Historically Underperforming,11,423,5.2,20.6,45.9,28.4
118403302,000007348,LUZERNE,HAZLETON AREA SD,HAZLETON AREA HS,Biology,All Students,11,708,17.7,27.1,25.8,29.4
118403302,000007348,LUZERNE,HAZLETON AREA SD,HAZLETON AREA HS,Biology,Historically Underperforming,11,418,10.3,18.4,27.5,43.8
118403302,000007348,LUZERNE,HAZLETON AREA SD,HAZLETON AREA HS,Literature,All Students,11,705,6.8,49.8,24.3,19.1
118403302,000007348,LUZERNE,HAZLETON AREA SD,HAZLETON AREA HS,Literature,Historically Underperforming,11,418,3.3,37.8,29.4,29.4
118403903,000002924,LUZERNE,LAKE-LEHMAN SD,LAKE-LEHMAN JSHS,Algebra I,All Students,11,133,30.1,43.6,19.5,6.8
118403903,000002924,LUZERNE,LAKE-LEHMAN SD,LAKE-LEHMAN JSHS,Algebra I,Historically Underperforming,11,55,16.4,36.4,30.9,16.4
118403903,000002924,LUZERNE,LAKE-LEHMAN SD,LAKE-LEHMAN JSHS,Biology,All Students,11,133,43.6,33.1,17.3,6.0
118403903,000002924,LUZERNE,LAKE-LEHMAN SD,LAKE-LEHMAN JSHS,Biology,Historically Underperforming,11,55,23.6,38.2,23.6,14.5
118403903,000002924,LUZERNE,LAKE-LEHMAN SD,LAKE-LEHMAN JSHS,Literature,All Students,11,132,12.1,68.2,15.9,3.8
118403903,000002924,LUZERNE,LAKE-LEHMAN SD,LAKE-LEHMAN JSHS,Literature,Historically Underperforming,11,55,5.5,52.7,32.7,9.1
118406003,000002958,LUZERNE,NORTHWEST AREA SD,NORTHWEST AREA HS,Algebra I,All Students,11,58,12.1,48.3,37.9,1.7
118406003,000002958,LUZERNE,NORTHWEST AREA SD,NORTHWEST AREA HS,Algebra I,Historically Underperforming,11,26,11.5,46.2,38.5,3.8
118406003,000002958,LUZERNE,NORTHWEST AREA SD,NORTHWEST AREA HS,Biology,All Students,11,58,12.1,60.3,25.9,1.7
118406003,000002958,LUZERNE,NORTHWEST AREA SD,NORTHWEST AREA HS,Biology,Historically Underperforming,11,26,11.5,53.8,30.8,3.8
118406003,000002958,LUZERNE,NORTHWEST AREA SD,NORTHWEST AREA HS,Literature,All Students,11,57,1.8,77.2,19.3,1.8
118406003,000002958,LUZERNE,NORTHWEST AREA SD,NORTHWEST AREA HS,Literature,Historically Underperforming,11,25,0.0,72.0,24.0,4.0
118406602,000005058,LUZERNE,PITTSTON AREA SD,PITTSTON AREA SHS,Algebra I,All Students,11,219,12.8,61.2,17.4,8.7
118406602,000005058,LUZERNE,PITTSTON AREA SD,PITTSTON AREA SHS,Algebra I,Historically Underperforming,11,99,8.1,45.5,28.3,18.2
118406602,000005058,LUZERNE,PITTSTON AREA SD,PITTSTON AREA SHS,Biology,All Students,11,222,33.8,40.5,18.5,7.2
118406602,000005058,LUZERNE,PITTSTON AREA SD,PITTSTON AREA SHS,Biology,Historically Underperforming,11,99,21.2,33.3,30.3,15.2
118406602,000005058,LUZERNE,PITTSTON AREA SD,PITTSTON AREA SHS,Literature,All Students,11,227,6.6,68.3,15.9,9.3
118406602,000005058,LUZERNE,PITTSTON AREA SD,PITTSTON AREA SHS,Literature,Historically Underperforming,11,101,5.0,48.5,25.7,20.8
118408707,000005059,LUZERNE,WEST SIDE CTC,WEST SIDE CTC,Algebra I,All Students,11,115,6.1,19.1,51.3,23.5
118408707,000005059,LUZERNE,WEST SIDE CTC,WEST SIDE CTC,Algebra I,Historically Underperforming,11,88,4.5,13.6,55.7,26.1
118408707,000005059,LUZERNE,WEST SIDE CTC,WEST SIDE CTC,Biology,All Students,11,115,0.9,27.0,42.6,29.6
118408707,000005059,LUZERNE,WEST SIDE CTC,WEST SIDE CTC,Biology,Historically Underperforming,11,89,0.0,22.5,44.9,32.6
118408707,000005059,LUZERNE,WEST SIDE CTC,WEST SIDE CTC,Literature,All Students,11,116,0.0,28.4,39.7,31.9
118408707,000005059,LUZERNE,WEST SIDE CTC,WEST SIDE CTC,Literature,Historically Underperforming,11,89,0.0,24.7,41.6,33.7
118408607,000006632,LUZERNE,WILKES-BARRE AREA CTC,WILKES-BARRE AREA CTC,Algebra I,All Students,11,8,,,,
118408607,000006632,LUZERNE,WILKES-BARRE AREA CTC,WILKES-BARRE AREA CTC,Algebra I,Historically Underperforming,11,7,,,,
118408607,000006632,LUZERNE,WILKES-BARRE AREA CTC,WILKES-BARRE AREA CTC,Biology,All Students,11,10,,,,
118408607,000006632,LUZERNE,WILKES-BARRE AREA CTC,WILKES-BARRE AREA CTC,Biology,Historically Underperforming,11,9,,,,
118408607,000006632,LUZERNE,WILKES-BARRE AREA CTC,WILKES-BARRE AREA CTC,Literature,All Students,11,5,,,,
118408607,000006632,LUZERNE,WILKES-BARRE AREA CTC,WILKES-BARRE AREA CTC,Literature,Historically Underperforming,11,4,,,,
118408852,000003009,LUZERNE,WILKES-BARRE AREA SD,ELMER L MEYERS JSHS,Algebra I,All Students,11,126,0.0,23.0,52.4,24.6
118408852,000003009,LUZERNE,WILKES-BARRE AREA SD,ELMER L MEYERS JSHS,Algebra I,Historically Underperforming,11,100,0.0,16.0,55.0,29.0
118408852,000003009,LUZERNE,WILKES-BARRE AREA SD,ELMER L MEYERS JSHS,Biology,All Students,11,127,2.4,27.6,36.2,33.9
118408852,000003009,LUZERNE,WILKES-BARRE AREA SD,ELMER L MEYERS JSHS,Biology,Historically Underperforming,11,101,2.0,22.8,35.6,39.6
118408852,000003009,LUZERNE,WILKES-BARRE AREA SD,ELMER L MEYERS JSHS,Literature,All Students,11,135,5.9,38.5,37.0,18.5
118408852,000003009,LUZERNE,WILKES-BARRE AREA SD,ELMER L MEYERS JSHS,Literature,Historically Underperforming,11,106,4.7,31.1,41.5,22.6
118408852,000003008,LUZERNE,WILKES-BARRE AREA SD,G A R MEMORIAL JSHS,Algebra I,All Students,11,118,2.5,27.1,47.5,22.9
118408852,000003008,LUZERNE,WILKES-BARRE AREA SD,G A R MEMORIAL JSHS,Algebra I,Historically Underperforming,11,107,2.8,25.2,46.7,25.2
118408852,000003008,LUZERNE,WILKES-BARRE AREA SD,G A R MEMORIAL JSHS,Biology,All Students,11,119,5.0,23.5,40.3,31.1
118408852,000003008,LUZERNE,WILKES-BARRE AREA SD,G A R MEMORIAL JSHS,Biology,Historically Underperforming,11,108,4.6,22.2,40.7,32.4
118408852,000003008,LUZERNE,WILKES-BARRE AREA SD,G A R MEMORIAL JSHS,Literature,All Students,11,124,2.4,42.7,41.9,12.9
118408852,000003008,LUZERNE,WILKES-BARRE AREA SD,G A R MEMORIAL JSHS,Literature,Historically Underperforming,11,111,1.8,42.3,42.3,13.5
118408852,000003007,LUZERNE,WILKES-BARRE AREA SD,JAMES M COUGHLIN JSH,Algebra I,All Students,11,196,8.2,42.9,31.1,17.9
118408852,000003007,LUZERNE,WILKES-BARRE AREA SD,JAMES M COUGHLIN JSH,Algebra I,Historically Underperforming,11,123,7.3,36.6,32.5,23.6
118408852,000003007,LUZERNE,WILKES-BARRE AREA SD,JAMES M COUGHLIN JSH,Biology,All Students,11,193,13.5,36.8,26.9,22.8
118408852,000003007,LUZERNE,WILKES-BARRE AREA SD,JAMES M COUGHLIN JSH,Biology,Historically Underperforming,11,121,7.4,34.7,28.9,28.9
118408852,000003007,LUZERNE,WILKES-BARRE AREA SD,JAMES M COUGHLIN JSH,Literature,All Students,11,197,9.6,55.3,24.4,10.7
118408852,000003007,LUZERNE,WILKES-BARRE AREA SD,JAMES M COUGHLIN JSH,Literature,Historically Underperforming,11,124,4.0,56.5,25.8,13.7
118409203,000006390,LUZERNE,WYOMING AREA SD,WYOMING AREA SEC CTR,Algebra I,All Students,11,173,27.2,39.9,24.3,8.7
118409203,000006390,LUZERNE,WYOMING AREA SD,WYOMING AREA SEC CTR,Algebra I,Historically Underperforming,11,80,12.5,33.8,36.3,17.5
118409203,000006390,LUZERNE,WYOMING AREA SD,WYOMING AREA SEC CTR,Biology,All Students,11,171,24.0,41.5,25.1,9.4
118409203,000006390,LUZERNE,WYOMING AREA SD,WYOMING AREA SEC CTR,Biology,Historically Underperforming,11,78,9.0,30.8,41.0,19.2
118409203,000006390,LUZERNE,WYOMING AREA SD,WYOMING AREA SEC CTR,Literature,All Students,11,169,5.9,69.8,18.9,5.3
118409203,000006390,LUZERNE,WYOMING AREA SD,WYOMING AREA SEC CTR,Literature,Historically Underperforming,11,78,2.6,55.1,30.8,11.5
118409302,000006391,LUZERNE,WYOMING VALLEY WEST SD,WYOMING VALLEY WEST SHS,Algebra I,All Students,11,251,17.5,36.3,38.2,8.0
118409302,000006391,LUZERNE,WYOMING VALLEY WEST SD,WYOMING VALLEY WEST SHS,Algebra I,Historically Underperforming,11,137,8.8,29.9,48.2,13.1
118409302,000006391,LUZERNE,WYOMING VALLEY WEST SD,WYOMING VALLEY WEST SHS,Biology,All Students,11,253,12.6,43.5,28.9,15.0
118409302,000006391,LUZERNE,WYOMING VALLEY WEST SD,WYOMING VALLEY WEST SHS,Biology,Historically Underperforming,11,140,7.1,35.7,32.9,24.3
118409302,000006391,LUZERNE,WYOMING VALLEY WEST SD,WYOMING VALLEY WEST SHS,Literature,All Students,11,250,3.6,59.6,29.2,7.6
118409302,000006391,LUZERNE,WYOMING VALLEY WEST SD,WYOMING VALLEY WEST SHS,Literature,Historically Underperforming,11,139,0.7,49.6,36.7,12.9
117412003,000006364,LYCOMING,EAST LYCOMING SD,HUGHESVILLE JSHS,Algebra I,All Students,11,112,25.0,60.7,11.6,2.7
117412003,000006364,LYCOMING,EAST LYCOMING SD,HUGHESVILLE JSHS,Algebra I,Historically Underperforming,11,39,17.9,51.3,23.1,7.7
117412003,000006364,LYCOMING,EAST LYCOMING SD,HUGHESVILLE JSHS,Biology,All Students,11,114,37.7,43.0,15.8,3.5
117412003,000006364,LYCOMING,EAST LYCOMING SD,HUGHESVILLE JSHS,Biology,Historically Underperforming,11,39,35.9,28.2,25.6,10.3
117412003,000006364,LYCOMING,EAST LYCOMING SD,HUGHESVILLE JSHS,Literature,All Students,11,114,17.5,68.4,12.3,1.8
117412003,000006364,LYCOMING,EAST LYCOMING SD,HUGHESVILLE JSHS,Literature,Historically Underperforming,11,39,12.8,56.4,25.6,5.1
117414003,000003034,LYCOMING,JERSEY SHORE AREA SD,JERSEY SHORE AREA SH,Algebra I,All Students,11,161,22.4,59.6,15.5,2.5
117414003,000003034,LYCOMING,JERSEY SHORE AREA SD,JERSEY SHORE AREA SH,Algebra I,Historically Underperforming,11,57,17.5,50.9,24.6,7.0
117414003,000003034,LYCOMING,JERSEY SHORE AREA SD,JERSEY SHORE AREA SH,Biology,All Students,11,160,23.1,55.6,15.6,5.6
117414003,000003034,LYCOMING,JERSEY SHORE AREA SD,JERSEY SHORE AREA SH,Biology,Historically Underperforming,11,59,16.9,44.1,23.7,15.3
117414003,000003034,LYCOMING,JERSEY SHORE AREA SD,JERSEY SHORE AREA SH,Literature,All Students,11,162,7.4,77.8,13.0,1.9
117414003,000003034,LYCOMING,JERSEY SHORE AREA SD,JERSEY SHORE AREA SH,Literature,Historically Underperforming,11,58,5.2,63.8,25.9,5.2
117414203,000004828,LYCOMING,LOYALSOCK TOWNSHIP SD,LOYALSOCK TWP SHS,Algebra I,All Students,11,119,45.4,27.7,24.4,2.5
117414203,000004828,LYCOMING,LOYALSOCK TOWNSHIP SD,LOYALSOCK TWP SHS,Algebra I,Historically Underperforming,11,44,20.5,36.4,38.6,4.5
117414203,000004828,LYCOMING,LOYALSOCK TOWNSHIP SD,LOYALSOCK TWP SHS,Biology,All Students,11,119,38.7,35.3,16.8,9.2
117414203,000004828,LYCOMING,LOYALSOCK TOWNSHIP SD,LOYALSOCK TWP SHS,Biology,Historically Underperforming,11,44,20.5,36.4,25.0,18.2
117414203,000004828,LYCOMING,LOYALSOCK TOWNSHIP SD,LOYALSOCK TWP SHS,Literature,All Students,11,121,14.9,62.8,21.5,0.8
117414203,000004828,LYCOMING,LOYALSOCK TOWNSHIP SD,LOYALSOCK TWP SHS,Literature,Historically Underperforming,11,45,4.4,51.1,42.2,2.2
117414807,000007291,LYCOMING,LYCOMING CTC,LYCOMING CTC,Algebra I,All Students,11,2,,,,
117414807,000007291,LYCOMING,LYCOMING CTC,LYCOMING CTC,Algebra I,Historically Underperforming,11,2,,,,
117414807,000007291,LYCOMING,LYCOMING CTC,LYCOMING CTC,Biology,All Students,11,2,,,,
117414807,000007291,LYCOMING,LYCOMING CTC,LYCOMING CTC,Biology,Historically Underperforming,11,2,,,,
117414807,000007291,LYCOMING,LYCOMING CTC,LYCOMING CTC,Literature,All Students,11,2,,,,
117414807,000007291,LYCOMING,LYCOMING CTC,LYCOMING CTC,Literature,Historically Underperforming,11,2,,,,
117415004,000003040,LYCOMING,MONTGOMERY AREA SD,MONTGOMERY JSHS,Algebra I,All Students,11,66,21.2,63.6,13.6,1.5
117415004,000003040,LYCOMING,MONTGOMERY AREA SD,MONTGOMERY JSHS,Algebra I,Historically Underperforming,11,31,19.4,51.6,25.8,3.2
117415004,000003040,LYCOMING,MONTGOMERY AREA SD,MONTGOMERY JSHS,Biology,All Students,11,66,24.2,54.5,13.6,7.6
117415004,000003040,LYCOMING,MONTGOMERY AREA SD,MONTGOMERY JSHS,Biology,Historically Underperforming,11,31,19.4,51.6,12.9,16.1
117415004,000003040,LYCOMING,MONTGOMERY AREA SD,MONTGOMERY JSHS,Literature,All Students,11,66,4.5,81.8,10.6,3.0
117415004,000003040,LYCOMING,MONTGOMERY AREA SD,MONTGOMERY JSHS,Literature,Historically Underperforming,11,31,3.2,71.0,19.4,6.5
117415103,000003045,LYCOMING,MONTOURSVILLE AREA SD,MONTOURSVILLE AREA S,Algebra I,All Students,11,117,27.4,50.4,20.5,1.7
117415103,000003045,LYCOMING,MONTOURSVILLE AREA SD,MONTOURSVILLE AREA S,Algebra I,Historically Underperforming,11,40,22.5,45.0,27.5,5.0
117415103,000003045,LYCOMING,MONTOURSVILLE AREA SD,MONTOURSVILLE AREA S,Biology,All Students,11,117,23.1,51.3,17.1,8.5
117415103,000003045,LYCOMING,MONTOURSVILLE AREA SD,MONTOURSVILLE AREA S,Biology,Historically Underperforming,11,40,22.5,47.5,20.0,10.0
117415103,000003045,LYCOMING,MONTOURSVILLE AREA SD,MONTOURSVILLE AREA S,Literature,All Students,11,114,10.5,71.9,14.0,3.5
117415103,000003045,LYCOMING,MONTOURSVILLE AREA SD,MONTOURSVILLE AREA S,Literature,Historically Underperforming,11,39,2.6,69.2,17.9,10.3
117415303,000003048,LYCOMING,MUNCY SD,MUNCY JSHS,Algebra I,All Students,11,66,42.4,34.8,22.7,0.0
117415303,000003048,LYCOMING,MUNCY SD,MUNCY JSHS,Algebra I,Historically Underperforming,11,24,37.5,29.2,33.3,0.0
117415303,000003048,LYCOMING,MUNCY SD,MUNCY JSHS,Biology,All Students,11,65,27.7,41.5,27.7,3.1
117415303,000003048,LYCOMING,MUNCY SD,MUNCY JSHS,Biology,Historically Underperforming,11,24,16.7,41.7,37.5,4.2
117415303,000003048,LYCOMING,MUNCY SD,MUNCY JSHS,Literature,All Students,11,66,9.1,71.2,16.7,3.0
117415303,000003048,LYCOMING,MUNCY SD,MUNCY JSHS,Literature,Historically Underperforming,11,24,0.0,58.3,33.3,8.3
117416103,000003056,LYCOMING,SOUTH WILLIAMSPORT AREA SD,SOUTH WILLIAMSPORT AREA JSHS,Algebra I,All Students,11,81,32.1,61.7,3.7,2.5
117416103,000003056,LYCOMING,SOUTH WILLIAMSPORT AREA SD,SOUTH WILLIAMSPORT AREA JSHS,Algebra I,Historically Underperforming,11,30,33.3,50.0,10.0,6.7
117416103,000003056,LYCOMING,SOUTH WILLIAMSPORT AREA SD,SOUTH WILLIAMSPORT AREA JSHS,Biology,All Students,11,81,30.9,64.2,1.2,3.7
117416103,000003056,LYCOMING,SOUTH WILLIAMSPORT AREA SD,SOUTH WILLIAMSPORT AREA JSHS,Biology,Historically Underperforming,11,30,36.7,50.0,3.3,10.0
117416103,000003056,LYCOMING,SOUTH WILLIAMSPORT AREA SD,SOUTH WILLIAMSPORT AREA JSHS,Literature,All Students,11,81,2.5,87.7,7.4,2.5
117416103,000003056,LYCOMING,SOUTH WILLIAMSPORT AREA SD,SOUTH WILLIAMSPORT AREA JSHS,Literature,Historically Underperforming,11,30,6.7,70.0,16.7,6.7
117417202,000006368,LYCOMING,WILLIAMSPORT AREA SD,WILLIAMSPORT AREA SHS,Algebra I,All Students,11,316,28.8,47.8,17.7,5.7
117417202,000006368,LYCOMING,WILLIAMSPORT AREA SD,WILLIAMSPORT AREA SHS,Algebra I,Historically Underperforming,11,176,16.5,47.7,26.7,9.1
117417202,000006368,LYCOMING,WILLIAMSPORT AREA SD,WILLIAMSPORT AREA SHS,Biology,All Students,11,316,29.4,40.5,17.4,12.7
117417202,000006368,LYCOMING,WILLIAMSPORT AREA SD,WILLIAMSPORT AREA SHS,Biology,Historically Underperforming,11,174,14.9,43.1,21.3,20.7
117417202,000006368,LYCOMING,WILLIAMSPORT AREA SD,WILLIAMSPORT AREA SHS,Literature,All Students,11,313,12.1,68.4,13.7,5.8
117417202,000006368,LYCOMING,WILLIAMSPORT AREA SD,WILLIAMSPORT AREA SHS,Literature,Historically Underperforming,11,172,3.5,66.3,20.3,9.9
109420803,000004691,MCKEAN,BRADFORD AREA SD,BRADFORD AREA HS,Algebra I,All Students,11,181,33.1,42.5,19.9,4.4
109420803,000004691,MCKEAN,BRADFORD AREA SD,BRADFORD AREA HS,Algebra I,Historically Underperforming,11,90,17.8,36.7,36.7,8.9
109420803,000004691,MCKEAN,BRADFORD AREA SD,BRADFORD AREA HS,Biology,All Students,11,187,28.9,54.0,13.4,3.7
109420803,000004691,MCKEAN,BRADFORD AREA SD,BRADFORD AREA HS,Biology,Historically Underperforming,11,90,12.2,56.7,23.3,7.8
109420803,000004691,MCKEAN,BRADFORD AREA SD,BRADFORD AREA HS,Literature,All Students,11,186,10.2,74.2,13.4,2.2
109420803,000004691,MCKEAN,BRADFORD AREA SD,BRADFORD AREA HS,Literature,Historically Underperforming,11,89,5.6,62.9,27.0,4.5
109420803,000003092,MCKEAN,BRADFORD AREA SD,FLOYD FRETZ MD SCH,Algebra I,All Students,11,1,,,,
109420803,000003092,MCKEAN,BRADFORD AREA SD,FLOYD FRETZ MD SCH,Algebra I,Historically Underperforming,11,1,,,,
109420803,000003092,MCKEAN,BRADFORD AREA SD,FLOYD FRETZ MD SCH,Biology,All Students,11,1,,,,
109420803,000003092,MCKEAN,BRADFORD AREA SD,FLOYD FRETZ MD SCH,Biology,Historically Underperforming,11,1,,,,
109420803,000003092,MCKEAN,BRADFORD AREA SD,FLOYD FRETZ MD SCH,Literature,All Students,11,1,,,,
109420803,000003092,MCKEAN,BRADFORD AREA SD,FLOYD FRETZ MD SCH,Literature,Historically Underperforming,11,1,,,,
109422303,000005245,MCKEAN,KANE AREA SD,KANE AREA HS,Algebra I,All Students,11,85,8.2,58.8,23.5,9.4
109422303,000005245,MCKEAN,KANE AREA SD,KANE AREA HS,Algebra I,Historically Underperforming,11,43,0.0,44.2,37.2,18.6
109422303,000005245,MCKEAN,KANE AREA SD,KANE AREA HS,Biology,All Students,11,83,8.4,48.2,27.7,15.7
109422303,000005245,MCKEAN,KANE AREA SD,KANE AREA HS,Biology,Historically Underperforming,11,41,0.0,34.1,39.0,26.8
109422303,000005245,MCKEAN,KANE AREA SD,KANE AREA HS,Literature,All Students,11,83,4.8,55.4,33.7,6.0
109422303,000005245,MCKEAN,KANE AREA SD,KANE AREA HS,Literature,Historically Underperforming,11,41,0.0,41.5,46.3,12.2
109426003,000003107,MCKEAN,OTTO-ELDRED SD,OTTO-ELDRED JSHS,Algebra I,All Students,11,51,11.8,56.9,29.4,2.0
109426003,000003107,MCKEAN,OTTO-ELDRED SD,OTTO-ELDRED JSHS,Algebra I,Historically Underperforming,11,28,10.7,50.0,35.7,3.6
109426003,000003107,MCKEAN,OTTO-ELDRED SD,OTTO-ELDRED JSHS,Biology,All Students,11,51,27.5,49.0,23.5,0.0
109426003,000003107,MCKEAN,OTTO-ELDRED SD,OTTO-ELDRED JSHS,Biology,Historically Underperforming,11,28,25.0,42.9,32.1,0.0
109426003,000003107,MCKEAN,OTTO-ELDRED SD,OTTO-ELDRED JSHS,Literature,All Students,11,51,7.8,64.7,23.5,3.9
109426003,000003107,MCKEAN,OTTO-ELDRED SD,OTTO-ELDRED JSHS,Literature,Historically Underperforming,11,28,3.6,57.1,32.1,7.1
109426303,000003111,MCKEAN,PORT ALLEGANY SD,PORT ALLEGANY JSHS,Algebra I,All Students,11,39,5.1,64.1,23.1,7.7
109426303,000003111,MCKEAN,PORT ALLEGANY SD,PORT ALLEGANY JSHS,Algebra I,Historically Underperforming,11,19,0.0,47.4,36.8,15.8
109426303,000003111,MCKEAN,PORT ALLEGANY SD,PORT ALLEGANY JSHS,Biology,All Students,11,40,17.5,52.5,30.0,0.0
109426303,000003111,MCKEAN,PORT ALLEGANY SD,PORT ALLEGANY JSHS,Biology,Historically Underperforming,11,19,10.5,36.8,52.6,0.0
109426303,000003111,MCKEAN,PORT ALLEGANY SD,PORT ALLEGANY JSHS,Literature,All Students,11,39,10.3,61.5,25.6,2.6
109426303,000003111,MCKEAN,PORT ALLEGANY SD,PORT ALLEGANY JSHS,Literature,Historically Underperforming,11,18,0.0,55.6,38.9,5.6
109420107,000007013,MCKEAN,SENECA HIGHLANDS AVTS,SENECA HIGHLANDS AVTS,Algebra I,All Students,11,4,,,,
109420107,000007013,MCKEAN,SENECA HIGHLANDS AVTS,SENECA HIGHLANDS AVTS,Algebra I,Historically Underperforming,11,2,,,,
109420107,000007013,MCKEAN,SENECA HIGHLANDS AVTS,SENECA HIGHLANDS AVTS,Biology,All Students,11,4,,,,
109420107,000007013,MCKEAN,SENECA HIGHLANDS AVTS,SENECA HIGHLANDS AVTS,Biology,Historically Underperforming,11,2,,,,
109420107,000007013,MCKEAN,SENECA HIGHLANDS AVTS,SENECA HIGHLANDS AVTS,Literature,All Students,11,4,,,,
109420107,000007013,MCKEAN,SENECA HIGHLANDS AVTS,SENECA HIGHLANDS AVTS,Literature,Historically Underperforming,11,2,,,,
109427503,000003117,MCKEAN,SMETHPORT AREA SD,SMETHPORT AREA JSHS,Algebra I,All Students,11,69,21.7,40.6,29.0,8.7
109427503,000003117,MCKEAN,SMETHPORT AREA SD,SMETHPORT AREA JSHS,Algebra I,Historically Underperforming,11,33,9.1,36.4,36.4,18.2
109427503,000003117,MCKEAN,SMETHPORT AREA SD,SMETHPORT AREA JSHS,Biology,All Students,11,69,18.8,56.5,15.9,8.7
109427503,000003117,MCKEAN,SMETHPORT AREA SD,SMETHPORT AREA JSHS,Biology,Historically Underperforming,11,33,9.1,54.5,21.2,15.2
109427503,000003117,MCKEAN,SMETHPORT AREA SD,SMETHPORT AREA JSHS,Literature,All Students,11,68,7.4,63.2,16.2,13.2
109427503,000003117,MCKEAN,SMETHPORT AREA SD,SMETHPORT AREA JSHS,Literature,Historically Underperforming,11,32,0.0,53.1,21.9,25.0
104431304,000006122,MERCER,COMMODORE PERRY SD,COMMODORE PERRY JSHS,Algebra I,All Students,11,33,12.1,51.5,27.3,9.1
104431304,000006122,MERCER,COMMODORE PERRY SD,COMMODORE PERRY JSHS,Algebra I,Historically Underperforming,11,18,5.6,27.8,50.0,16.7
104431304,000006122,MERCER,COMMODORE PERRY SD,COMMODORE PERRY JSHS,Biology,All Students,11,33,12.1,42.4,24.2,21.2
104431304,000006122,MERCER,COMMODORE PERRY SD,COMMODORE PERRY JSHS,Biology,Historically Underperforming,11,18,0.0,27.8,33.3,38.9
104431304,000006122,MERCER,COMMODORE PERRY SD,COMMODORE PERRY JSHS,Literature,All Students,11,33,3.0,66.7,15.2,15.2
104431304,000006122,MERCER,COMMODORE PERRY SD,COMMODORE PERRY JSHS,Literature,Historically Underperforming,11,18,0.0,44.4,27.8,27.8
104432503,000005248,MERCER,FARRELL AREA SD,FARRELL AREA HS/UMS,Algebra I,All Students,11,39,0.0,17.9,56.4,25.6
104432503,000005248,MERCER,FARRELL AREA SD,FARRELL AREA HS/UMS,Algebra I,Historically Underperforming,11,39,0.0,17.9,56.4,25.6
104432503,000005248,MERCER,FARRELL AREA SD,FARRELL AREA HS/UMS,Biology,All Students,11,39,7.7,25.6,25.6,41.0
104432503,000005248,MERCER,FARRELL AREA SD,FARRELL AREA HS/UMS,Biology,Historically Underperforming,11,39,7.7,25.6,25.6,41.0
104432503,000005248,MERCER,FARRELL AREA SD,FARRELL AREA HS/UMS,Literature,All Students,11,39,5.1,33.3,46.2,15.4
104432503,000005248,MERCER,FARRELL AREA SD,FARRELL AREA HS/UMS,Literature,Historically Underperforming,11,39,5.1,33.3,46.2,15.4
104432803,000003137,MERCER,GREENVILLE AREA SD,GREENVILLE JSHS,Algebra I,All Students,11,104,18.3,51.9,21.2,8.7
104432803,000003137,MERCER,GREENVILLE AREA SD,GREENVILLE JSHS,Algebra I,Historically Underperforming,11,45,15.6,37.8,26.7,20.0
104432803,000003137,MERCER,GREENVILLE AREA SD,GREENVILLE JSHS,Biology,All Students,11,107,29.0,48.6,15.9,6.5
104432803,000003137,MERCER,GREENVILLE AREA SD,GREENVILLE JSHS,Biology,Historically Underperforming,11,47,19.1,42.6,25.5,12.8
104432803,000003137,MERCER,GREENVILLE AREA SD,GREENVILLE JSHS,Literature,All Students,11,107,7.5,69.2,15.0,8.4
104432803,000003137,MERCER,GREENVILLE AREA SD,GREENVILLE JSHS,Literature,Historically Underperforming,11,47,2.1,55.3,23.4,19.1
104432903,000006125,MERCER,GROVE CITY AREA SD,GEORGE JR REPUBLIC H,Algebra I,All Students,11,14,7.1,0.0,28.6,64.3
